Test,Predictions,difference
5.3,4.109,1.191
-1.217,3.648,-4.865
3.633,2.055,1.578
16.017,2.185,13.832
0.6,5.718,-5.118
3.5,2.322,1.178
1.5,2.388,-0.888
0.433,1.889,-1.456
2.75,1.689,1.061
3.517,0.698,2.819
-3.567,1.436,-5.003
0.0,0.31,-0.31
0.75,0.643,0.107
1.317,1.22,0.097
0.517,1.249,-0.733
0.417,0.882,-0.465
0.3,0.882,-0.582
0.267,0.758,-0.492
-3.767,1.105,-4.872
-4.25,0.08,-4.33
0.0,-0.037,0.037
0.0,0.537,-0.537
5.367,0.353,5.014
-1.25,1.46,-2.71
-2.367,1.206,-3.572
0.583,0.474,0.109
0.0,0.687,-0.687
-1.883,0.671,-2.554
-2.183,0.151,-2.335
0.083,0.238,-0.155
0.833,0.624,0.209
0.0,0.874,-0.874
1.1,0.599,0.501
-1.0,0.874,-1.874
-0.5,0.53,-1.03
-2.017,0.58,-2.597
0.0,0.132,-0.132
0.0,0.805,-0.805
-1.083,0.449,-1.532
-1.533,0.437,-1.971
-0.117,0.18,-0.297
0.783,0.629,0.154
0.0,0.882,-0.882
0.183,0.525,-0.342
-0.633,0.619,-1.253
0.633,0.53,0.103
1.717,0.744,0.972
-3.1,1.228,-4.328
0.167,0.398,-0.231
3.75,0.597,3.153
2.5,1.424,1.076
1.2,1.473,-0.273
0.333,1.344,-1.01
0.0,0.977,-0.977
1.95,0.952,0.998
1.65,1.378,0.272
2.183,1.151,1.032
1.167,1.394,-0.228
-0.417,1.321,-1.737
1.05,0.897,0.153
0.5,0.68,-0.18
0.317,1.375,-1.058
0.183,0.479,-0.295
-0.383,0.398,-0.782
0.267,0.603,-0.336
0.25,0.404,-0.154
0.167,0.684,-0.517
-0.183,0.364,-0.547
2.233,0.713,1.52
-1.033,1.245,-2.278
-3.167,0.68,-3.847
-0.067,0.217,-0.283
-5.667,0.574,-6.241
4.25,0.176,4.074
2.0,1.409,0.591
-0.8,1.458,-2.258
5.017,0.912,4.105
5.267,1.532,3.735
3.8,1.707,2.093
-2.2,1.72,-3.92
0.0,1.318,-1.318
1.0,1.383,-0.383
-2.7,1.385,-4.085
3.55,0.497,3.053
0.35,1.431,-1.081
1.5,1.012,0.488
0.317,1.358,-1.041
3.217,1.133,2.084
-0.217,1.496,-1.713
0.983,1.414,-0.43
1.35,1.431,-0.081
0.133,1.465,-1.332
0.9,1.038,-0.138
0.467,1.08,-0.613
1.617,1.31,0.306
4.55,1.466,3.084
5.9,1.57,4.33
-1.833,1.934,-3.767
7.5,1.498,6.002
-0.5,0.424,-0.924
-0.567,0.537,-1.104
0.0,0.778,-0.778
7.417,0.942,6.475
1.933,1.53,0.404
1.383,1.47,-0.086
0.433,1.466,-1.033
0.0,1.466,-1.466
0.0,1.451,-1.451
1.45,1.301,0.149
-0.317,1.445,-1.761
-3.033,1.328,-4.361
0.0,0.579,-0.579
0.917,0.625,0.291
0.783,1.063,-0.28
0.067,1.221,-1.154
-0.533,1.12,-1.654
1.75,1.08,0.67
1.033,1.375,-0.341
2.7,1.442,1.258
-2.867,1.462,-4.328
2.5,1.107,1.393
-1.75,1.454,-3.204
-2.183,1.187,-3.371
0.0,0.766,-0.766
3.233,1.116,2.118
-0.45,1.447,-1.897
0.75,1.447,-0.697
-0.533,1.431,-1.964
0.233,1.163,-0.93
1.0,1.014,-0.014
-1.133,1.34,-2.473
-1.883,0.965,-2.848
-2.283,0.612,-2.895
0.167,0.531,-0.365
0.0,0.651,-0.651
0.65,0.966,-0.316
0.25,1.179,-0.929
0.0,1.098,-1.098
-4.067,1.177,-5.243
-0.617,0.429,-1.046
0.5,0.682,-0.182
-0.583,1.203,-1.786
0.5,1.058,-0.558
-0.167,1.182,-1.349
-1.883,1.127,-3.01
0.967,0.753,0.214
0.0,1.06,-1.06
-0.267,1.053,-1.319
2.367,0.995,1.372
4.417,1.435,2.981
4.95,1.534,3.416
3.233,1.646,1.587
9.017,1.656,7.36
2.083,2.387,-0.304
-0.85,1.713,-2.563
-0.033,1.529,-1.563
10.5,1.481,9.019
1.533,2.905,-1.372
-2.2,1.742,-3.942
0.0,1.585,-1.585
10.033,1.44,8.594
14.1,2.674,11.426
1.0,3.714,-2.714
1.45,1.957,-0.507
11.4,1.849,9.551
0.0,3.698,-3.698
3.1,1.936,1.164
2.217,2.085,0.132
-0.183,1.871,-2.054
3.967,1.662,2.304
-1.0,1.855,-2.855
2.283,1.543,0.74
0.45,1.603,-1.153
-3.617,1.522,-5.138
3.667,0.429,3.238
-4.917,1.51,-6.427
1.0,0.492,0.508
5.117,0.69,4.426
4.75,1.527,3.223
4.5,1.636,2.864
-1.433,1.742,-3.175
4.9,1.497,3.403
1.383,1.684,-0.301
4.017,1.589,2.427
0.75,1.737,-0.987
0.5,1.629,-1.129
5.0,1.579,3.421
1.433,1.822,-0.388
-0.633,1.724,-2.357
1.783,0.974,0.809
-0.983,1.282,-2.266
-2.55,0.969,-3.519
-3.1,0.599,-3.699
0.0,0.473,-0.473
-4.017,0.979,-4.996
0.0,0.552,-0.552
-0.567,0.897,-1.463
-1.333,1.019,-2.352
-0.133,0.852,-0.985
-0.817,0.629,-1.446
0.833,0.753,0.08
1.283,0.77,0.513
-1.25,1.093,-2.343
-0.017,1.026,-1.042
-1.3,0.749,-2.049
0.5,0.957,-0.457
1.0,1.084,-0.084
-0.5,1.178,-1.678
-0.783,0.939,-1.722
3.667,0.598,3.068
1.5,1.443,0.057
0.667,1.443,-0.777
2.133,1.444,0.69
5.3,1.452,3.848
4.55,1.517,3.033
0.333,1.551,-1.217
-1.017,1.458,-2.475
2.55,1.113,1.437
0.25,1.449,-1.199
3.233,1.384,1.849
0.0,1.46,-1.46
1.4,1.367,0.033
1.583,1.448,0.135
0.25,1.449,-1.199
-3.65,1.223,-4.873
-0.317,0.657,-0.973
-1.817,1.118,-2.935
-4.533,0.803,-5.336
0.533,0.53,0.004
0.0,0.705,-0.705
1.45,0.963,0.487
-1.383,1.103,-2.486
-3.117,1.07,-4.186
-3.417,0.577,-3.993
0.533,0.425,0.108
-3.783,1.21,-4.994
-1.25,0.554,-1.804
1.2,0.464,0.736
-2.383,1.195,-3.579
-1.15,0.648,-1.798
0.0,0.69,-0.69
2.0,1.006,0.994
-2.133,1.398,-3.531
0.0,0.833,-0.833
2.083,0.953,1.13
-1.183,1.406,-2.59
1.0,0.808,0.192
0.25,1.135,-0.885
-3.267,1.128,-4.395
1.333,0.518,0.815
1.25,1.251,-0.001
-0.933,1.193,-2.126
-2.433,0.999,-3.433
0.0,0.626,-0.626
-2.017,1.05,-3.067
-1.633,0.703,-2.337
-2.9,0.702,-3.602
0.483,0.458,0.025
-1.533,1.063,-2.596
-0.483,0.675,-1.159
0.167,0.821,-0.654
-1.6,1.001,-2.601
-0.25,0.746,-0.996
-0.533,0.887,-1.421
-0.167,0.864,-1.031
1.067,0.872,0.195
-0.983,1.184,-2.167
-4.75,0.937,-5.687
-3.467,0.503,-3.969
0.483,0.566,-0.083
-2.067,1.293,-3.359
-2.133,0.89,-3.023
-0.633,0.828,-1.462
-0.217,0.787,-1.004
-2.1,0.941,-3.041
-2.833,0.798,-3.631
-2.783,0.648,-3.431
1.167,0.542,0.625
-0.883,1.139,-2.023
2.25,1.481,0.769
5.65,1.465,4.185
5.267,1.678,3.589
3.85,1.947,1.903
-2.717,1.737,-4.453
-0.8,1.434,-2.234
2.983,1.209,1.774
1.983,1.468,0.515
2.233,1.466,0.768
0.617,1.465,-0.848
2.117,1.411,0.706
-3.467,1.466,-4.932
7.25,0.95,6.3
1.7,1.779,-0.079
0.567,1.581,-1.015
1.8,1.492,0.308
6.683,1.504,5.18
-2.85,2.01,-4.86
5.0,1.41,3.59
-1.4,1.618,-3.018
3.817,1.481,2.336
3.667,1.571,2.095
1.167,1.635,-0.468
1.85,1.567,0.283
0.233,1.665,-1.431
3.25,1.621,1.629
-1.367,1.685,-3.052
0.0,1.512,-1.512
0.017,1.496,-1.479
-0.85,1.479,-2.329
1.417,1.387,0.03
0.933,1.511,-0.578
0.267,1.514,-1.247
0.033,1.51,-1.476
0.883,1.485,-0.602
0.0,1.495,-1.495
-1.117,1.465,-2.582
-1.85,1.368,-3.218
-1.6,1.23,-2.83
0.0,1.131,-1.131
0.683,1.394,-0.711
-0.583,1.492,-2.075
1.417,1.459,-0.042
0.0,1.491,-1.491
-1.167,1.401,-2.568
2.25,1.352,0.898
0.25,1.486,-1.236
-0.183,1.458,-1.641
0.383,1.383,-1.0
1.383,1.442,-0.059
0.0,1.476,-1.476
-2.183,1.44,-3.624
0.417,1.37,-0.953
-0.333,1.405,-1.738
3.917,1.428,2.489
-1.55,1.556,-3.106
1.15,1.446,-0.296
-2.033,1.478,-3.512
0.0,1.451,-1.451
0.8,1.458,-0.658
0.0,1.471,-1.471
-0.033,1.457,-1.491
0.05,1.469,-1.419
3.783,1.469,2.314
0.0,1.568,-1.568
-0.1,1.48,-1.58
-0.85,1.474,-2.324
0.167,1.419,-1.252
1.75,1.421,0.329
-2.233,1.486,-3.72
3.0,1.391,1.609
-0.283,1.529,-1.812
-1.5,1.484,-2.984
3.5,1.438,2.062
4.5,1.545,2.955
-1.7,1.635,-3.335
-4.367,1.483,-5.85
-0.5,1.377,-1.877
-2.467,1.407,-3.874
-0.5,1.343,-1.843
-0.5,1.373,-1.873
0.4,1.415,-1.015
-1.35,1.406,-2.756
0.417,1.334,-0.918
0.267,1.41,-1.143
1.233,1.468,-0.234
0.0,1.484,-1.484
0.033,1.472,-1.439
0.833,1.471,-0.638
0.8,1.477,-0.677
-1.833,1.549,-3.382
0.533,1.483,-0.95
1.883,1.501,0.383
-0.283,1.597,-1.881
2.25,1.524,0.726
0.55,1.581,-1.031
0.433,1.534,-1.101
0.683,1.513,-0.829
-0.3,1.51,-1.81
-0.25,1.483,-1.733
-0.483,1.474,-1.957
