Test,Predictions,difference
-2.117,2.516,-4.633
-1.867,1.8,-3.666
-1.683,1.43,-3.113
7.633,0.907,6.727
-1.75,2.18,-3.93
-0.0,1.595,-1.595
-0.0,1.606,-1.606
-0.0,1.553,-1.553
-0.0,1.465,-1.465
7.45,1.274,6.176
10.25,2.28,7.97
7.567,2.925,4.642
6.417,2.982,3.434
6.917,2.999,3.918
8.017,3.03,4.986
3.7,3.066,0.634
10.5,3.002,7.498
9.533,3.103,6.43
2.833,3.115,-0.282
1.817,3.012,-1.196
1.917,2.856,-0.939
11.75,2.716,9.034
10.0,3.081,6.919
0.8,3.109,-2.309
-0.0,2.907,-2.907
6.5,2.648,3.852
-0.933,2.929,-3.862
-0.783,2.493,-3.277
3.183,2.322,0.861
1.833,2.406,-0.572
7.967,2.37,5.597
8.45,2.903,5.547
-0.0,3.006,-3.006
4.1,2.6,1.5
8.667,2.703,5.963
4.267,3.006,1.26
8.717,2.966,5.75
0.533,2.864,-2.331
0.65,2.676,-2.026
12.9,2.478,10.422
5.45,3.106,2.344
7.133,3.077,4.056
6.8,3.124,3.676
6.3,3.136,3.164
7.25,3.114,4.136
0.133,3.117,-2.983
-1.25,2.742,-3.992
11.617,2.429,9.188
10.917,2.999,7.917
-0.5,3.095,-3.595
-0.7,2.632,-3.332
5.083,2.408,2.675
9.983,2.61,7.373
1.95,3.008,-1.058
-2.667,2.649,-5.316
3.167,2.365,0.801
8.767,2.39,6.377
9.967,2.898,7.069
1.917,3.047,-1.13
1.333,2.925,-1.591
1.217,2.627,-1.41
9.733,2.495,7.239
-1.683,3.041,-4.724
4.367,2.486,1.881
-1.0,2.603,-3.603
4.65,2.373,2.277
-2.6,2.524,-5.124
1.45,2.158,-0.708
3.867,2.147,1.719
4.85,2.271,2.579
7.3,2.46,4.84
5.033,2.847,2.187
8.217,2.784,5.433
1.05,2.98,-1.93
5.783,2.57,3.213
0.417,2.873,-2.457
3.367,2.527,0.839
-0.033,2.64,-2.674
-1.2,2.398,-3.598
-1.333,2.242,-3.575
6.667,2.092,4.574
6.85,2.512,4.338
6.467,2.836,3.631
1.75,2.971,-1.221
1.75,2.702,-0.952
-1.1,2.553,-3.653
2.567,2.355,0.212
0.267,2.357,-2.091
1.983,2.24,-0.257
0.767,2.247,-1.48
-0.4,2.193,-2.593
-0.25,2.076,-2.326
-0.2,1.953,-2.153
-0.45,1.852,-2.302
-0.0,1.611,-1.611
1.383,1.271,0.112
-0.133,1.304,-1.437
-0.7,1.087,-1.787
-0.0,0.607,-0.607
-1.4,0.215,-1.615
-1.0,-0.012,-0.988
-1.417,-0.2,-1.217
1.367,-0.302,1.669
1.233,-0.309,1.542
-0.0,-0.255,0.255
0.6,-0.243,0.843
-0.0,-0.148,0.148
3.033,-0.035,3.069
2.833,0.936,1.897
1.683,1.759,-0.076
3.5,1.84,1.66
1.967,1.967,-0.0
1.817,2.056,-0.239
-0.717,2.079,-2.796
1.0,1.87,-0.87
-0.0,1.824,-1.824
0.183,1.786,-1.602
2.833,1.646,1.188
-1.0,1.841,-2.841
-1.7,1.61,-3.31
1.85,1.14,0.71
2.5,1.077,1.423
-1.867,1.541,-3.408
-2.25,1.215,-3.465
6.8,0.536,6.264
-2.617,1.831,-4.447
5.3,1.346,3.954
11.75,3.655,8.095
11.433,4.86,6.573
1.967,4.819,-2.852
13.15,3.259,9.891
12.9,5.376,7.524
17.5,5.761,11.739
