Test,Predictions,difference
0.0,1.497,-1.497
0.0,1.495,-1.495
7.45,0.438,7.012
10.25,1.54,8.71
7.567,1.796,5.771
6.417,2.098,4.319
6.917,1.612,5.305
8.017,2.27,5.747
3.7,2.194,1.506
10.5,1.888,8.612
9.533,2.647,6.886
2.833,2.712,0.121
1.817,2.189,-0.372
1.917,1.553,0.364
11.75,1.77,9.98
10.0,2.441,7.559
0.8,2.632,-1.832
0.0,1.417,-1.417
6.5,1.185,5.315
-0.933,2.065,-2.999
-0.783,0.763,-1.547
3.183,0.359,2.824
1.833,0.844,0.989
7.967,1.176,6.791
8.45,2.03,6.42
0.0,2.066,-2.066
4.1,1.369,2.731
8.667,2.276,6.391
4.267,2.014,2.253
8.717,1.932,6.785
0.533,1.168,-0.634
0.65,0.357,0.293
12.9,1.171,11.729
5.45,4.282,1.168
7.133,2.249,4.885
6.8,2.51,4.29
6.3,2.589,3.711
7.25,4.785,2.465
0.133,5.017,-4.884
-1.25,1.326,-2.576
11.617,0.428,11.189
10.917,5.081,5.836
-0.5,2.732,-3.232
-0.7,1.223,-1.923
5.083,0.755,4.329
9.983,1.872,8.111
1.95,3.201,-1.251
-2.667,2.405,-5.072
3.167,0.416,2.751
8.767,0.367,8.4
9.967,2.179,7.788
1.917,4.795,-2.878
1.333,2.293,-0.96
1.217,1.902,-0.685
9.733,1.327,8.407
-1.683,2.33,-4.013
4.367,1.256,3.11
-1.0,2.528,-3.528
4.65,0.699,3.951
-2.6,1.442,-4.042
1.45,1.411,0.039
3.867,1.636,2.231
4.85,0.139,4.711
7.3,0.749,6.551
5.033,2.161,2.872
8.217,3.148,5.068
1.05,2.227,-1.177
5.783,1.731,4.052
0.417,1.9,-1.483
3.367,0.894,2.473
-0.033,1.221,-1.254
-1.2,0.466,-1.666
-1.333,1.424,-2.758
6.667,1.554,5.113
6.85,0.611,6.239
6.467,1.731,4.736
1.75,1.718,0.032
1.75,1.187,0.563
-1.1,0.851,-1.951
2.567,0.297,2.27
0.267,0.263,0.003
1.983,1.186,0.797
0.767,0.677,0.089
-0.4,1.568,-1.968
-0.25,0.334,-0.584
-0.2,1.444,-1.644
-0.45,1.439,-1.889
0.0,1.415,-1.415
1.383,1.422,-0.039
-0.133,-0.011,-0.123
-0.7,1.421,-2.121
0.0,0.02,-0.02
-1.4,1.4,-2.8
-1.0,1.406,-2.406
-1.417,1.398,-2.814
1.367,1.365,0.001
1.233,1.469,-0.236
0.0,1.435,-1.435
0.6,1.462,-0.862
0.0,1.486,-1.486
3.033,1.438,1.596
2.833,1.792,1.041
1.683,1.756,-0.073
3.5,1.567,1.933
1.967,1.737,0.229
1.817,1.686,0.131
-0.717,1.621,-2.338
1.0,1.488,-0.488
0.0,1.53,-1.53
0.183,1.469,-1.286
2.833,1.467,1.367
-1.0,1.556,-2.556
-1.7,1.441,-3.141
1.85,1.405,0.445
2.5,1.483,1.017
-1.867,1.55,-3.416
-2.25,1.484,-3.734
6.8,1.375,5.425
-2.617,2.727,-5.344
5.3,-0.102,5.402
11.75,2.052,9.698
11.433,2.138,9.295
1.967,4.873,-2.906
13.15,1.565,11.585
12.9,2.234,10.666
17.5,5.284,12.216
1.867,6.245,-4.378
0.5,2.342,-1.842
5.733,1.555,4.178
5.25,1.805,3.445
3.0,2.067,0.933
3.567,2.299,1.267
3.4,1.297,2.103
13.3,2.013,11.287
5.117,3.527,1.59
0.0,2.005,-2.005
12.95,1.264,11.686
3.85,2.648,1.202
4.483,2.06,2.423
3.783,1.612,2.171
10.55,1.513,9.037
12.033,2.172,9.861
9.25,5.551,3.699
10.0,6.093,3.907
8.95,3.985,4.965
16.983,2.415,14.568
16.65,6.066,10.584
12.133,5.14,6.994
12.233,5.421,6.812
5.367,5.915,-0.549
12.283,2.421,9.863
12.767,6.385,6.382
15.983,6.164,9.82
7.45,3.499,3.951
9.5,2.227,7.273
8.967,4.793,4.173
8.183,5.105,3.079
11.283,2.008,9.275
23.283,2.836,20.448
27.283,7.426,19.857
6.283,9.461,-3.178
16.283,3.058,13.225
28.75,5.692,23.058
26.75,9.533,17.217
25.817,11.54,14.277
28.65,11.19,17.46
12.417,13.572,-1.155
11.333,4.559,6.774
-1.6,2.899,-4.499
11.117,2.46,8.657
-0.5,2.59,-3.09
9.667,1.754,7.913
0.75,2.61,-1.86
-1.2,1.669,-2.869
-0.05,1.251,-1.301
3.8,0.996,2.804
20.45,0.895,19.555
25.717,7.309,18.408
2.467,11.321,-8.854
1.717,2.13,-0.413
0.75,1.609,-0.859
2.233,1.303,0.93
31.783,1.362,30.422
30.2,10.546,19.654
4.317,10.575,-6.259
-2.383,2.703,-5.086
0.5,1.256,-0.756
-0.05,1.032,-1.082
-0.133,0.539,-0.672
-0.75,0.123,-0.873
35.083,1.634,33.45
27.583,11.796,15.787
-1.317,9.392,-10.709
1.617,2.298,-0.681
37.3,2.521,34.779
39.75,13.725,26.025
35.517,18.735,16.782
38.917,17.241,21.676
0.0,20.23,-20.23
10.25,3.046,7.204
10.25,2.555,7.695
-0.333,2.418,-2.751
0.233,1.992,-1.759
-0.567,1.457,-2.024
-4.1,0.532,-4.632
-0.983,0.198,-1.181
-2.733,0.938,-3.671
1.633,1.516,0.117
1.8,1.567,0.233
-0.067,0.113,-0.179
0.3,1.478,-1.178
1.567,1.459,0.108
2.6,1.524,1.076
2.6,1.571,1.029
1.25,1.076,0.174
0.633,1.532,-0.899
-2.617,1.517,-4.133
2.5,1.439,1.061
-1.217,1.513,-2.729
0.5,0.053,0.447
-2.167,1.438,-3.605
0.0,1.39,-1.39
1.0,1.413,-0.413
0.95,1.467,-0.517
1.45,1.006,0.444
-0.25,1.501,-1.751
0.0,1.45,-1.45
0.05,1.464,-1.414
-1.0,1.466,-2.466
-1.517,1.421,-2.937
-0.017,1.416,-1.432
0.0,1.451,-1.451
-1.25,1.499,-2.749
0.0,1.395,-1.395
-3.467,1.439,-4.905
4.15,1.383,2.767
2.5,0.005,2.495
0.0,1.585,-1.585
0.0,1.502,-1.502
0.0,1.498,-1.498
0.0,1.499,-1.499
3.517,1.486,2.03
6.8,0.383,6.417
0.0,2.066,-2.066
12.9,1.698,11.202
1.433,4.819,-3.386
1.217,1.077,0.14
12.417,0.78,11.636
9.45,4.993,4.457
7.517,2.311,5.206
8.3,2.412,5.888
8.45,2.22,6.23
5.183,2.463,2.72
8.1,2.365,5.735
4.317,1.928,2.389
7.0,2.183,4.817
8.1,2.457,5.643
7.283,2.226,5.057
7.983,2.22,5.763
7.8,1.892,5.908
2.35,2.664,-0.314
7.05,1.696,5.354
5.667,2.319,3.348
