Test,Predictions,difference
15.983,4.199,11.784
7.45,4.286,3.164
9.5,3.238,6.262
8.967,3.394,5.573
8.183,3.31,4.873
11.283,3.257,8.026
23.283,6.572,16.712
27.283,12.534,14.75
6.283,17.7,-11.417
16.283,15.081,1.203
28.75,15.633,13.117
26.75,18.241,8.509
25.817,19.173,6.643
28.65,19.477,9.173
12.417,18.705,-6.288
11.333,16.247,-4.913
-1.6,15.322,-16.922
11.117,10.83,0.286
-0.5,12.73,-13.23
9.667,8.313,1.354
0.75,10.205,-9.455
-1.2,7.623,-8.823
-0.05,6.005,-6.055
3.8,4.711,-0.911
20.45,5.459,14.991
25.717,11.277,14.44
2.467,15.183,-12.717
1.717,10.24,-8.523
0.75,8.987,-8.237
2.233,7.562,-5.328
31.783,6.919,24.865
30.2,15.841,14.359
4.317,17.822,-13.505
-2.383,13.761,-16.145
0.5,8.658,-8.158
-0.05,7.334,-7.384
-0.133,5.627,-5.761
-0.75,4.52,-5.27
35.083,3.398,31.685
27.583,13.667,13.917
-1.317,16.248,-17.565
1.617,11.514,-9.897
37.3,9.44,27.86
39.75,17.926,21.824
35.517,19.326,16.191
38.917,19.403,19.514
-0.0,19.817,-19.817
10.25,14.478,-4.228
10.25,14.319,-4.069
-0.333,13.281,-13.614
0.233,9.225,-8.991
-0.567,7.263,-7.829
-4.1,5.635,-9.735
-0.983,3.903,-4.886
-2.733,3.259,-5.993
1.633,2.135,-0.502
1.8,2.49,-0.69
-0.067,2.241,-2.308
0.3,1.254,-0.954
1.567,1.155,0.411
2.6,1.933,0.667
2.6,2.622,-0.022
1.25,2.928,-1.678
0.633,2.241,-1.608
-2.617,2.1,-4.717
2.5,0.809,1.691
-1.217,1.471,-2.688
0.5,0.637,-0.137
-2.167,0.632,-2.798
-0.0,-0.001,0.001
1.0,0.096,0.904
0.95,0.531,0.419
1.45,0.754,0.696
-0.25,0.899,-1.149
-0.0,0.367,-0.367
0.05,0.568,-0.518
-1.0,0.47,-1.47
-1.517,0.136,-1.653
-0.017,-0.058,0.041
-0.0,0.198,-0.198
-1.25,0.223,-1.473
-0.0,-0.059,0.059
-3.467,0.219,-3.685
4.15,-0.352,4.502
2.5,0.874,1.626
-0.0,0.829,-0.829
