Test,Predictions,difference
0.0,1.346,-1.346
7.45,1.505,5.945
10.25,1.496,8.754
7.567,1.475,6.092
6.417,1.458,4.959
6.917,1.485,5.432
8.017,1.497,6.52
3.7,1.478,2.222
10.5,0.926,9.574
9.533,1.484,8.05
2.833,1.485,1.348
1.817,1.495,0.322
1.917,1.469,0.448
11.75,1.497,10.253
10.0,1.408,8.592
0.8,2.313,-1.513
0.0,1.483,-1.483
6.5,1.486,5.014
-0.933,1.501,-2.434
-0.783,1.497,-2.28
3.183,1.494,1.69
1.833,1.467,0.366
7.967,1.497,6.469
8.45,1.49,6.96
0.0,1.488,-1.488
4.1,1.489,2.611
8.667,1.502,7.165
4.267,1.477,2.789
8.717,1.704,7.013
0.533,1.504,-0.971
0.65,1.489,-0.839
12.9,1.48,11.42
5.45,1.136,4.314
7.133,1.467,5.667
6.8,1.458,5.342
6.3,1.457,4.843
7.25,1.488,5.762
0.133,1.483,-1.349
-1.25,1.47,-2.72
11.617,1.47,10.147
10.917,1.496,9.421
-0.5,1.479,-1.979
-0.7,1.512,-2.212
5.083,1.51,3.573
9.983,1.332,8.651
1.95,1.476,0.474
-2.667,1.489,-4.155
3.167,0.895,2.272
8.767,1.499,7.268
9.967,1.495,8.471
1.917,1.473,0.443
1.333,1.499,-0.165
1.217,1.48,-0.264
9.733,1.473,8.261
-1.683,1.346,-3.029
4.367,1.49,2.877
-1.0,1.504,-2.504
4.65,1.501,3.149
-2.6,1.484,-4.084
1.45,1.471,-0.021
3.867,1.452,2.415
4.85,1.456,3.394
7.3,1.468,5.832
5.033,1.467,3.566
8.217,1.492,6.725
1.05,1.472,-0.422
5.783,1.473,4.31
0.417,1.496,-1.079
3.367,1.48,1.886
-0.033,1.158,-1.191
-1.2,1.501,-2.701
-1.333,1.491,-2.824
6.667,1.499,5.168
6.85,1.193,5.657
6.467,1.13,5.337
1.75,1.369,0.381
1.75,1.521,0.229
-1.1,1.511,-2.611
2.567,1.522,1.045
0.267,1.507,-1.24
1.983,1.508,0.476
0.767,1.504,-0.738
-0.4,1.526,-1.926
-0.25,1.504,-1.754
-0.2,1.497,-1.697
-0.45,1.497,-1.947
0.0,1.496,-1.496
1.383,1.484,-0.101
-0.133,1.492,-1.625
-0.7,1.49,-2.19
0.0,1.5,-1.5
-1.4,1.494,-2.894
-1.0,1.483,-2.483
-1.417,1.51,-2.927
1.367,1.497,-0.131
1.233,1.493,-0.26
0.0,1.492,-1.492
0.6,1.496,-0.896
0.0,1.516,-1.516
3.033,1.536,1.497
2.833,1.523,1.31
1.683,1.421,0.262
3.5,1.512,1.988
1.967,1.503,0.464
1.817,1.5,0.317
-0.717,1.503,-2.219
1.0,1.539,-0.539
0.0,1.506,-1.506
0.183,1.536,-1.353
2.833,1.503,1.33
-1.0,1.499,-2.499
-1.7,1.501,-3.201
1.85,1.484,0.366
2.5,1.539,0.961
-1.867,1.533,-3.4
-2.25,1.505,-3.755
6.8,1.498,5.302
-2.617,1.466,-4.082
5.3,1.504,3.796
11.75,1.497,10.253
11.433,1.496,9.938
1.967,1.494,0.473
13.15,1.498,11.652
12.9,1.495,11.405
17.5,1.492,16.008
1.867,1.502,0.365
0.5,1.501,-1.001
5.733,1.498,4.235
5.25,1.492,3.758
3.0,1.492,1.508
3.567,1.493,2.074
3.4,1.489,1.911
13.3,1.489,11.811
5.117,1.519,3.598
0.0,1.526,-1.526
12.95,1.51,11.44
3.85,1.503,2.347
4.483,1.495,2.989
3.783,1.489,2.295
10.55,1.497,9.053
12.033,1.52,10.513
9.25,1.489,7.761
10.0,1.52,8.48
8.95,1.491,7.459
16.983,1.482,15.501
16.65,1.439,15.211
12.133,1.48,10.653
12.233,1.52,10.713
5.367,1.5,3.867
12.283,1.493,10.79
12.767,1.5,11.267
15.983,1.495,14.488
7.45,1.545,5.905
9.5,1.492,8.008
8.967,1.49,7.477
8.183,1.493,6.691
11.283,1.486,9.797
23.283,1.535,21.749
27.283,1.499,25.785
6.283,1.449,4.834
16.283,1.52,14.764
28.75,1.459,27.291
26.75,1.506,25.244
25.817,1.481,24.336
28.65,1.453,27.197
12.417,1.461,10.956
11.333,1.483,9.851
-1.6,1.489,-3.089
11.117,1.463,9.654
-0.5,1.458,-1.958
9.667,1.481,8.186
0.75,0.9,-0.15
-1.2,1.51,-2.71
-0.05,1.504,-1.554
3.8,1.499,2.301
20.45,1.475,18.975
25.717,1.532,24.185
2.467,1.47,0.996
1.717,1.524,0.193
0.75,1.532,-0.782
2.233,1.484,0.75
31.783,1.506,30.277
30.2,1.533,28.667
4.317,1.382,2.934
-2.383,1.505,-3.888
0.5,1.491,-0.991
-0.05,1.495,-1.545
-0.133,1.48,-1.613
-0.75,1.489,-2.239
35.083,1.476,33.608
27.583,1.35,26.233
-1.317,0.885,-2.202
1.617,2.284,-0.668
37.3,1.481,35.819
39.75,1.502,38.248
35.517,1.498,34.019
38.917,1.486,37.43
0.0,1.499,-1.499
10.25,1.521,8.729
10.25,1.489,8.761
-0.333,1.482,-1.816
0.233,1.492,-1.258
-0.567,1.491,-2.058
-4.1,1.494,-5.594
-0.983,1.525,-2.508
-2.733,1.498,-4.231
1.633,1.483,0.15
1.8,1.484,0.316
-0.067,1.489,-1.556
0.3,1.487,-1.187
1.567,1.521,0.046
2.6,1.172,1.428
2.6,1.52,1.08
1.25,1.509,-0.259
0.633,1.466,-0.833
-2.617,1.47,-4.087
2.5,1.477,1.023
-1.217,1.465,-2.682
0.5,1.483,-0.983
-2.167,1.468,-3.634
0.0,1.485,-1.485
1.0,1.473,-0.473
0.95,1.466,-0.516
1.45,1.522,-0.072
-0.25,1.443,-1.693
0.0,1.486,-1.486
0.05,1.509,-1.459
-1.0,1.486,-2.486
-1.517,1.476,-2.992
-0.017,1.469,-1.486
0.0,1.475,-1.475
-1.25,1.48,-2.73
0.0,1.471,-1.471
-3.467,1.465,-4.932
4.15,1.467,2.683
2.5,1.479,1.021
0.0,1.48,-1.48
0.0,1.486,-1.486
0.0,1.495,-1.495
0.0,1.486,-1.486
3.517,1.488,2.029
6.8,1.483,5.317
0.0,1.472,-1.472
12.9,1.483,11.417
1.433,1.485,-0.052
1.217,1.482,-0.265
12.417,1.471,10.946
9.45,1.476,7.974
7.517,1.541,5.976
8.3,1.489,6.811
8.45,1.541,6.909
5.183,1.445,3.738
8.1,1.231,6.869
4.317,1.509,2.807
7.0,1.517,5.483
8.1,1.491,6.609
7.283,1.485,5.798
7.983,1.473,6.51
7.8,1.478,6.322
2.35,1.474,0.876
7.05,1.509,5.541
5.667,1.478,4.188
1.85,1.465,0.385
1.85,1.461,0.389
0.0,1.481,-1.481
4.633,1.523,3.11
-0.633,1.299,-1.933
-1.767,1.493,-3.26
-0.883,1.467,-2.35
-1.067,1.483,-2.549
-2.067,1.461,-3.527
-1.117,1.145,-2.262
-1.467,1.524,-2.99
-1.933,1.47,-3.403
-2.633,1.467,-4.101
-3.383,1.45,-4.833
-2.367,1.489,-3.855
0.75,1.464,-0.714
-3.35,1.509,-4.859
-0.567,1.521,-2.087
-1.083,1.501,-2.585
-3.067,1.479,-4.546
-0.017,1.469,-1.486
-2.033,1.461,-3.494
-1.55,1.465,-3.015
1.683,1.462,0.221
-2.05,1.472,-3.522
-1.483,1.464,-2.947
2.817,1.484,1.333
3.317,1.474,1.842
2.517,1.489,1.027
8.0,1.479,6.521
5.367,1.474,3.893
0.933,1.48,-0.547
4.95,1.465,3.485
1.667,1.482,0.185
7.75,1.487,6.263
-2.567,1.485,-4.052
-0.25,1.479,-1.729
-1.5,1.481,-2.981
-0.367,1.486,-1.852
-1.167,1.467,-2.633
0.517,1.468,-0.951
0.0,1.471,-1.471
1.633,1.463,0.17
2.133,1.457,0.677
0.167,1.462,-1.295
1.467,1.46,0.007
-0.45,1.469,-1.919
-1.0,1.479,-2.479
-0.4,1.475,-1.875
3.317,1.473,1.844
-1.6,1.463,-3.063
0.3,1.507,-1.207
0.183,1.483,-1.3
0.0,1.511,-1.511
-3.417,1.485,-4.902
-4.35,1.484,-5.834
-1.5,1.48,-2.98
1.167,1.47,-0.303
-1.233,1.469,-2.702
3.733,1.476,2.257
-0.2,1.458,-1.658
-1.1,1.473,-2.573
1.3,1.495,-0.195
0.667,1.471,-0.805
2.85,1.464,1.386
-0.25,1.477,-1.727
2.567,1.466,1.1
-1.333,1.473,-2.806
2.7,1.49,1.21
0.9,1.47,-0.57
-4.683,1.471,-6.154
0.683,1.46,-0.777
-2.65,1.478,-4.128
0.417,1.48,-1.063
2.5,1.473,1.027
3.683,1.499,2.184
1.6,1.49,0.11
3.0,1.493,1.507
1.25,1.482,-0.232
2.083,1.471,0.612
