Stop ID,Stop Code,Traffic
1376,PARKWEC2,0.0
1378,PERTWIN1,0.0
1379,PERTWIN2,0.0
1383,PHILPHIL,3000.0
1385,PHILSILV,3000.0
1389,PLATCHE1,0.0
1390,PLATCHE2,0.0
1391,PLATOXF1,0.0
1392,PLATOXF2,0.0
1393,PLATTRO1,0.0
1394,PLATTRO2,0.0
1399,PONDAILS,9700.0
1400,PONDBAN1,9700.0
1401,PONDBAN2,9700.0
1402,PONDBRA2,9700.0
1405,PONDBUC4,9700.0
1406,PONDBURL,9700.0
1407,PONDCLE1,9700.0
1408,PONDCLE2,9700.0
1409,PONDCOMM,9700.0
1410,PONDDEV2,9700.0
1411,PONDDEV4,9700.0
1412,PONDEGER,9700.0
1413,PONDENT2,9700.0
1414,PONDMILL,9700.0
1415,PONDMIR1,0.0
1416,PONDMIR2,9700.0
1417,PONDMIR3,9700.0
1418,PONDMIR4,0.0
1419,PONDOLDH,9700.0
1420,PONDPONV,9700.0
1421,PONDSCE1,9700.0
1422,PONDSCE4,9700.0
1423,PROUBEA1,9100.0
1424,PROUBEA2,9100.0
1425,PROUBEA3,9100.0
1427,PROUFAR1,9100.0
1428,PROUFAR2,9100.0
1429,PROUFAR3,9100.0
1430,PROUOXF1,9100.0
1431,PROUOXF2,9100.0
1432,PROUOXF3,9100.0
1434,QUEBDUFF,11714.0
1435,QUEBDUND,11714.0
1436,QUEBELI1,11714.0
1437,QUEBELI2,11714.0
1438,QUEBLOR1,11714.0
1439,QUEBLOR2,11714.0
1440,QUEBMORN,11714.0
1441,QUEBQUEE,11714.0
1442,QUEECLAR,10233.0
1443,QUENRIDO,10233.0
1445,RAILKENN,2500.0
1446,RAILPORT,2500.0
1447,RAILSADD,2500.0
1454,REARROTH,750.0
1455,REGEMAIT,3625.0
1456,REGEWILL,3625.0
1460,RICHCANT,21667.0
1463,RICHCENT,21667.0
1464,RICHCHE1,21667.0
1465,RICHCHE2,21667.0
1467,RICHDUF2,21667.0
1475,RICHGREY,21667.0
1476,RICHGRO1,21667.0
1477,RICHGRO2,21667.0
1478,RICHHOT1,21667.0
1479,RICHHOT2,21667.0
1480,RICHHOT3,21667.0
1481,RICHHUR1,21667.0
1482,RICHHUR2,21667.0
1483,RICHHYM1,21667.0
1485,RICHJACK,21667.0
1486,RICHJAM1,21667.0
1487,RICHJAM2,21667.0
1488,RICHKEN1,21667.0
1489,RICHKEN2,21667.0
1490,RICHKIN1,21667.0
1493,RICHMILL,21667.0
1494,RICHOXF1,21667.0
1495,RICHOXF2,21667.0
1496,RICHPALL,21667.0
1497,RICHPAR2,21667.0
1501,RICHQUEE,21667.0
1502,RICHRAY1,21667.0
1503,RICHRAY2,21667.0
1506,RICHREG1,21667.0
1508,RICHSHAV,21667.0
1509,RICHSIM1,21667.0
1511,RICHSUNN,21667.0
1512,RICHUNI1,21667.0
1513,RICHUNI2,21667.0
1514,RICHVIC1,21667.0
1515,RICHVIC2,21667.0
1516,RICHWEC1,21667.0
1518,RICHWES2,21667.0
1519,RICHWES4,0.0
1520,RICHWIN1,21667.0
1521,RICHWIN2,21667.0
1523,RICHWYND,21667.0
1531,RIDOBAKE,6350.0
1532,RIDOBAS1,6350.0
1533,RIDOBAS2,6350.0
1537,RIDOCRA1,6350.0
1538,RIDOCRA2,6350.0
1539,RIDOELMW,6350.0
1540,RIDOEME1,6350.0
1541,RIDOEME2,6350.0
1544,RIDOGRAN,6350.0
1545,RIDOHICK,6350.0
1546,RIDOHORT,6350.0
1547,RIDOING1,6350.0
1553,RIDOMOU2,6350.0
1554,RIDOROSE,6350.0
1555,RIDOTEC1,6350.0
1556,RIDOTEC2,6350.0
1557,RIDOWINS,6350.0
1558,RIDOYORK,6350.0
1562,RIVEANT1,16938.0
1563,RIVEANT2,16938.0
1564,RIVEBEA1,16938.0
1565,RIVEBEA2,16938.0
1566,RIVEBEA4,16938.0
1567,RIVEBRE1,16938.0
1568,RIVEBRE2,16938.0
1569,RIVEBRIT,16938.0
1570,RIVECAVE,16938.0
1581,RIVEHAR1,16938.0
1582,RIVEHAR2,16938.0
1583,RIVEHAR3,16938.0
1584,RIVEHAR4,16938.0
1587,RIVEMTPL,16938.0
1588,RIVEMURD,16938.0
1589,RIVEORI1,16938.0
1590,RIVEORI2,16938.0
1592,RIVESAN1,16938.0
1593,RIVESAN2,16938.0
1600,RIVEWHA1,16938.0
1601,RIVEWHA4,16938.0
1602,RIVEWIL1,16938.0
1603,RIVEWIL2,16938.0
1604,RIVEWON1,16938.0
1606,RIVEWOO1,16938.0
1607,RIVEWOO2,16938.0
1608,ROXBWEL2,7750.0
1609,ROYACAS1,3500.0
1610,ROYACAS2,3500.0
1617,SALIQUEB,0.0
1618,SANDBEC1,4800.0
1619,SANDBEC2,4800.0
1620,SANDBENT,4800.0
1623,SANDHUR1,4800.0
1624,SANDHUR2,4800.0
1625,SANDVER1,0.0
1626,SANDVER2,0.0
1627,SANDWIL2,0.0
1628,SANDWIL4,0.0
1629,SANIPLY1,14667.0
1630,SANIPLY2,14667.0
1631,SANIRIV1,14667.0
1632,SANIRIV2,14667.0
1633,SANISUT1,14667.0
1634,SANISUT2,4389.0
1635,SARNALD1,20455.0
1636,SARNALD2,20455.0
1637,SARNBRES,20455.0
1638,SARNCAS1,20455.0
1639,SARNCAS3,20455.0
1640,SARNCOOM,20455.0
1641,SARNLEYT,20455.0
1643,SARNRIPP,20455.0
1644,SARNSLEI,20455.0
1645,SARNTHIS,20455.0
1646,SARNWES1,20455.0
1647,SARNWES2,20455.0
1648,SARNWON1,20455.0
1653,SEAGHYPK,0.0
1656,SHELBUR2,0.0
1657,SHELDEVE,0.0
1658,SHOLEXE1,3000.0
1659,SHOLEXE2,3000.0
1660,SHOLJAL1,3000.0
1661,SHOLJAL2,4430.0
1662,SKYLCHAM,1500.0
1663,SORRHURO,3000.0
1665,SORRPERT,3000.0
1666,SOUTADE1,22118.0
1667,SOUTADE2,22118.0
1668,SOUTAND1,22118.0
1669,SOUTAND2,22118.0
1670,SOUTBEA1,1500.0
1673,SOUTDUL1,22118.0
1674,SOUTDUL2,22118.0
1675,SOUTDUN2,22118.0
1678,SOUTEAS2,22118.0
1680,SOUTHOME,22118.0
1681,SOUTJAL1,22118.0
1683,SOUTKOR1,22118.0
1684,SOUTKOR2,22118.0
1685,SOUTMIL1,22118.0
1686,SOUTMIL2,22118.0
1687,SOUTMIL3,4389.0
1688,SOUTMIL4,0.0
1689,SOUTMIL5,22118.0
1690,SOUTMIL6,22118.0
1691,SOUTNIX2,22118.0
1692,SOUTNIX2,22118.0
1694,SOUTNOD1,22118.0
1695,SOUTNOD2,22118.0
1696,SOUTNOD4,22118.0
1697,SOUTPOM1,22118.0
1698,SOUTPOM2,22118.0
1700,SOUTVER1,22118.0
1701,SOUTVER2,22118.0
1702,SOUTWATE,2500.0
1703,SOUTWEL1,22118.0
1704,SOUTWEL2,22118.0
1705,SOUTWEL3,2500.0
1706,SOUTWHA1,22118.0
1707,SOUTWHA2,22118.0
1708,SOUTWHA3,22118.0
1709,SOUTWHA4,22118.0
1710,SOUTWHOK,22118.0
1711,SOUTWIL1,22118.0
1712,SOUTWIL2,22118.0
1713,SOUTWON1,22118.0
1714,SOUTWON2,22118.0
1716,SOVEBEL1,1000.0
1717,SOVEBEL2,1000.0
1718,SOVENEP2,1000.0
1719,SOVENEP4,1000.0
1720,SOVETART,1000.0
1721,SOVETRA1,1000.0
1722,SOVETRA2,1000.0
1723,SOWEFADA,2500.0
1724,SOWEMARI,2500.0
1725,SOWESAV1,2500.0
1726,SOWESAV2,2500.0
1727,SOWESUNN,2500.0
1728,SPRIBER1,18100.0
1729,SPRIBER3,0.0
1730,SPRIBER4,18100.0
1732,SPRICHEL,18100.0
1733,SPRICOM1,18100.0
1734,SPRICOM2,18100.0
1735,SPRIGRE1,18100.0
1736,SPRIGRE2,18100.0
1737,SPRIGROW,18100.0
1738,SPRIHIC1,18100.0
1739,SPRIHIC2,18100.0
1740,SPRIJAR1,18100.0
1741,SPRIJAR2,18100.0
1742,SPRIKER1,18100.0
1743,SPRIKER2,18100.0
1744,SPRIMAR1,18100.0
1745,SPRIMAR2,18100.0
1746,SPRIQUI1,18100.0
1747,SPRIQUI2,18100.0
1748,SPRISPRI,18100.0
1749,SPRITROW,18100.0
1750,SPRIWES1,0.0
1752,SPRIWES3,18100.0
1753,SPRIWES4,18100.0
1754,SPRIWON1,18100.0
1755,SPRIWON2,18100.0
1757,STANFANS,0.0
1758,STANPERR,11750.0
1759,STANWHAR,11750.0
1760,STANWORT,11750.0
1769,THIRCUL1,5250.0
1771,THIROXF1,5250.0
1772,THIROXF2,5250.0
1773,THISBKW1,1500.0
1776,THOMADE1,0.0
1777,THOMADE2,11917.0
1779,THOMCHE1,11917.0
1780,THOMCHE2,11917.0
1781,THOMEME1,11917.0
1783,THOMGLA1,11917.0
1784,THOMGLA2,11917.0
1785,THOMJACQ,11917.0
1786,THOMKED1,11917.0
1787,THOMKED2,11917.0
1788,TRAFATK2,10474.0
1789,TRAFBALF,10474.0
1790,TRAFBANC,10474.0
1791,TRAFCLA1,10474.0
1792,TRAFCLA2,10474.0
1793,TRAFCLA4,10474.0
1794,TRAFDAWN,10474.0
1796,TRAFHUD2,10474.0
1797,TRAFHUD4,10474.0
1798,TRAFMARC,10474.0
1799,TRAFSTE1,10474.0
1800,TRAFSTE2,10474.0
1801,TRAFTHO1,10474.0
1802,TRAFTHO2,10474.0
1803,TRAFVAN1,10474.0
1804,TRAFVAN2,10474.0
1810,TWEECOU2,3000.0
1811,TWEECOU4,3000.0
1812,TWEEELLE,3000.0
1813,TWEEHALE,3000.0
1816,UNIVHOS1,0.0
1817,UNIVHOS2,0.0
1818,UNIVRIC1,0.0
1819,UNIVRIC2,0.0
1820,UNIVSUN1,0.0
1821,UNIVSUN2,0.0
1825,UPPECHI4,13125.0
1826,UPPECOM1,13125.0
1827,UPPECOM2,13125.0
1832,VALEADEV,2500.0
1833,VALECAYL,2500.0
1834,VALECRAM,2500.0
1835,VALEDER2,2500.0
1836,VALEDER4,2500.0
1837,VALEHIB1,2500.0
1838,VALEHIB2,2500.0
1839,VALEHYP1,2500.0
1840,VALEHYP2,2500.0
1841,VALEOAKR,2500.0
1843,VALEOPK2,2500.0
1844,VALEPLA1,2500.0
1845,VALEPLA2,2500.0
1846,VALESAL1,2500.0
1847,VALESHR1,2500.0
1848,VALESHR2,2500.0
1849,VALEWOO1,2500.0
1850,VALEWOO2,2500.0
1852,VERUEDEN,3500.0
1854,VICTCOMM,1722.0
1855,VICTLOT9,1722.0
1856,VICTMUBU,1722.0
1857,VICTWES1,1722.0
1859,VICTZONB,1722.0
1872,VISCCOM2,6711.0
1873,VISCCRAN,6711.0
1874,VISCFARN,6711.0
1875,VISCFOXM,6711.0
1876,VISCGAL1,6711.0
1877,VISCGAL2,6711.0
1878,VISCGAL3,6711.0
1879,VISCGARD,6711.0
1883,VISCPIVA,6711.0
1884,VISCSTEE,6711.0
1885,VISCTAV1,6711.0
1886,VISCTAV2,6711.0
1888,VISCVIGR,6711.0
1889,VISCWON1,0.0
1890,VISCWON2,6711.0
1891,VISCWON3,6711.0
1893,VISCWON5,6711.0
1896,WAVECAS1,9250.0
1897,WAVECAS2,9250.0
1898,WAVECLA1,9250.0
1899,WAVECLA2,9250.0
1903,WAVEDUN2,0.0
1905,WAVEDUN4,0.0
1906,WAVEDUN6,9250.0
1907,WAVEEDM1,9250.0
1908,WAVEEDM2,9250.0
1910,WAVEKIW1,9250.0
1911,WAVEKIW2,9250.0
1912,WAVEMER1,9250.0
1913,WAVEMER2,9250.0
1915,WAVESASK,9250.0
1916,WAVEVANC,9250.0
1918,WAVEWIN2,9250.0
1922,WELLALEX,33095.0
1923,WELLBAS1,33095.0
1924,WELLBAS2,33095.0
1925,WELLBOND,33095.0
1926,WELLBRA1,33095.0
1927,WELLBRA2,33095.0
1929,WELLCHES,33095.0
1930,WELLCOLG,33095.0
1931,WELLCOM1,33095.0
1933,WELLCOM4,33095.0
1934,WELLCRES,33095.0
1935,WELLDEAR,33095.0
1936,WELLDUFF,33095.0
1938,WELLDUN2,33095.0
1939,WELLDUN3,33095.0
1940,WELLEXE1,33095.0
1941,WELLEXE2,33095.0
1942,WELLGRA1,33095.0
1943,WELLGRA2,33095.0
1944,WELLGRE1,33095.0
1945,WELLGRE2,33095.0
1947,WELLHOR1,33095.0
1948,WELLHOR2,33095.0
1950,WELLMCL1,33095.0
1952,WELLMON1,33095.0
1953,WELLMON2,33095.0
1954,WELLMON4,33095.0
1956,WELLNAD1,0.0
1957,WELLNADI,33095.0
1958,WELLPERC,33095.0
1963,WELLSDA1,33095.0
1964,WELLSDA2,33095.0
1965,WELLSDA3,33095.0
1968,WELLSOU1,33095.0
1969,WELLSOU2,33095.0
1970,WELLTHJA,33095.0
1971,WELLWAT1,33095.0
1972,WELLWAT2,33095.0
1974,WELLWELL,33095.0
1975,WELLWIL1,33095.0
1977,WELLWIL3,33095.0
1978,WELLWIL4,33095.0
1983,WESTAMB1,22917.0
1984,WESTAMB2,22917.0
1985,WESTBAS1,10000.0
1986,WESTBAS2,10000.0
1988,WESTELG1,22917.0
1989,WESTELG2,12604.0
1991,WESTESSE,22917.0
1992,WESTHOL1,22917.0
1993,WESTHOL2,22917.0
1996,WESTLAM2,22917.0
1997,WESTMAL1,0.0
1998,WESTMAL2,0.0
1999,WESTMAL3,0.0
2001,WESTPLA1,22917.0
2002,WESTPLA2,22917.0
2003,WESTSAR2,22917.0
2004,WESTSAR4,0.0
2007,WESTWHE1,10000.0
2008,WESTWHE2,10000.0
2009,WEXFADMI,1000.0
2010,WEXFROY1,1000.0
2011,WEXFROY2,1000.0
2015,WHARBAS1,24600.0
2016,WHARBAS2,24600.0
2022,WHARBYR1,24600.0
2023,WHARBYR2,24600.0
2024,WHARCENT,24600.0
2026,WHARCOM1,24600.0
2027,WHARCOM2,24600.0
2029,WHARDEVO,24600.0
2031,WHARELM1,24600.0
2032,WHARELM2,24600.0
2033,WHAREME1,24600.0
2034,WHAREME2,24600.0
2035,WHAREMPR,24600.0
2037,WHAREUCL,24600.0
2041,WHARLEXI,24600.0
2042,WHARMCDO,22917.0
2043,WHARMOIR,24600.0
2044,WHARMPL1,24600.0
2045,WHARMPL2,24600.0
2046,WHAROXF1,24600.0
2047,WHAROXF2,24600.0
2049,WHARPAUL,24600.0
2050,WHARRIG1,24600.0
2051,WHARRIG2,24600.0
2054,WHARTEC1,24600.0
2055,WHARTEC2,24600.0
2056,WHARWDAL,24600.0
2057,WHARWYAT,24600.0
2060,WHITOMA3,5408.0
2061,WHITOMA1,5408.0
2062,WHITOMA2,5408.0
2063,WHITOMA4,5408.0
2066,WILKCHI1,3875.0
2067,WILKCHI2,3875.0
2068,WILLDEAR,1500.0
2069,WILLOSG1,1500.0
2070,WILLOSG2,1500.0
2071,WILLREGE,4500.0
2075,WILTSIS4,5933.0
2076,WINDADE1,0.0
2077,WINDADE2,10929.0
2079,WINDADE4,10929.0
2080,WINDDOO2,10929.0
2081,WINDDOO3,0.0
2082,WINDDOO4,10929.0
2083,WINDRIC1,10929.0
2084,WINDRIC2,10929.0
2085,WINDTAL1,10929.0
2086,WINDTAL2,10929.0
2095,WONDALDE,34184.0
2096,WONDATTA,34184.0
2097,WONDBEA1,34184.0
2098,WONDBEA2,34184.0
2099,WONDBLAC,34184.0
2100,WONDCOM1,34184.0
2101,WONDCOM2,34184.0
2102,WONDCOM3,34184.0
2103,WONDFAR1,34184.0
2104,WONDFAR2,34184.0
2105,WONDFAR3,34184.0
2106,WONDFAR4,34184.0
2107,WONDGAIN,34184.0
2108,WONDKIW1,34184.0
2109,WONDKIW2,34184.0
2111,WONDMMA1,34184.0
2112,WONDMMA2,34184.0
2113,WONDMMA3,34184.0
2114,WONDMMA4,34184.0
2115,WONDOXF1,34184.0
2116,WONDOXF2,34184.0
2117,WONDOXF3,34184.0
2118,WONDOXF4,34184.0
2119,WONDPVA1,34184.0
2120,WONDPVA2,34184.0
2121,WONDPVA4,34184.0
2122,WONDRIV1,34184.0
2123,WONDRIV2,34184.0
2124,WONDROSE,34184.0
2125,WONDSAR1,20455.0
2128,WONDSDA1,34184.0
2132,WONDSPR1,34184.0
2134,WONDTEE1,34184.0
2135,WONDVIL1,34184.0
2136,WONDVIL2,34184.0
2138,WONDVIS2,34184.0
2139,WONDVIS3,0.0
2140,WOODCAM1,7667.0
2141,WOODCAM2,7667.0
2142,WOODEDI1,7667.0
2143,WOODEDI2,7667.0
2144,WOODRIVE,7667.0
2146,WOODTOZ2,7667.0
2154,YORKADE1,18714.0
2155,YORKADE2,18714.0
2157,YORKCOL1,18714.0
2158,YORKCOL2,18714.0
2161,YORKLYL1,18714.0
2162,YORKLYL2,18714.0
2163,YORKMAI1,18714.0
2164,YORKMAI2,18714.0
2165,YORKREC1,18714.0
2166,YORKREC2,18714.0
2170,YORKTHA1,18714.0
2171,YORKTHA2,18714.0
2172,YORKWAT1,18714.0
2173,YORKWAT2,18714.0
2175,YORKWIL1,18714.0
2176,YORKWIL2,18714.0
2179,YXUTERM,0.0
2180,120CHER,0.0
2181,366OXFO,0.0
2182,500PROU,0.0
2183,730WOND,0.0
2184,720WOND,0.0
2185,ADELLEA7,24143.0
2186,ADELWILL,24143.0
2188,ALDEALD2,5000.0
2190,AMBLGRN2,2750.0
2194,BASEWHA1,11567.0
2195,BERKBER1,3833.0
2196,BERKBER2,3833.0
2198,BERKGAR2,3833.0
2203,BRADADE3,14631.0
2204,BRADPOMI,14631.0
2205,BRADWIL4,14631.0
2206,BRADWOPS,5408.0
2207,BRYDCORN,8643.0
2208,BRYDGRAY,8643.0
2209,CHEABRA2,13920.0
2210,CHERMALF,0.0
2212,CLARWHI2,17725.0
2213,COMMBOL1,26217.0
2215,COMMMED1,26217.0
2216,COMMMED2,26217.0
2217,COMMWCO1,26217.0
2218,DUFFWATS,6000.0
2219,DUNDMCOR,16069.0
2220,EMERRIDG,1786.0
2223,FANCOLL2,9167.0
2224,FANCOLL3,9167.0
2225,FANCOLL4,9167.0
2226,FANCOLL5,9167.0
2228,FCBLCHE1,9167.0
2229,FCBLCHE2,9167.0
2230,FCBLFLE1,9167.0
2231,FCBLFLE2,9167.0
2233,HASTVIR2,2100.0
2234,HIGBKIL1,31920.0
2235,HIGBTOWN,31920.0
2236,HIGVWHA3,0.0
2239,HORTCOL1,21958.0
2240,HORTCOL2,21958.0
2241,HUROHIG1,12604.0
2242,JALNBRA7,4430.0
2243,JALNCONW,4430.0
2248,LAWSBLF1,3900.0
2249,LAWSBLF2,3900.0
2251,MORNCON3,0.0
2252,MORNMOR4,5000.0
2256,OAKRMALL,2000.0
2257,OXFOCLA4,26603.0
2259,PINNFAN1,3267.0
2262,PONDBRA4,9700.0
2264,PONDDEV1,9700.0
2267,RAILDAYB,2500.0
2268,REMARK,0.0
2272,RIDGKER2,1875.0
2276,SOUTHOSP,2500.0
2279,TRAFFAL2,10474.0
2284,VICZONC,1722.0
2290,WESTPHA1,22917.0
2291,WESTPHA3,22917.0
2292,WESTTHO1,10000.0
2293,WHARHORT,24600.0
2295,WHOKMANB,4430.0
2296,WHOKMASB,4430.0
2297,WILTMIDP,5933.0
2299,WILTPMI2,5933.0
2300,WILTPMI4,5933.0
2303,WILTSIS2,0.0
2304,WINDDOO1,10929.0
2305,WONDVIS4,34184.0
2306,HUROBRI3,0.0
2309,BLUESUN1,3000.0
2313,CULVCUL2,0.0
2314,DUNDVMP1,16069.0
2315,DUNDVMP2,16069.0
2317,HAMIWIL1,16174.0
2318,HAMIWIL2,16174.0
2322,WONDSAR2,34184.0
2323,WONDSPRI,34184.0
2324,BRADADE4,14631.0
2325,BRADAGN1,14631.0
2326,BRADWEL1,14631.0
2327,BRADWEL2,14631.0
2329,CLARAVA2,17725.0
2331,FANCOLL1,9167.0
2333,KINGDIP1,2250.0
2334,KINGDIP2,2250.0
2335,NEWBBRA1,6500.0
2336,RIVEWHA2,16938.0
2337,SOUTNOD3,22118.0
2341,FOREHIL1,9100.0
2342,FOREHIL2,9100.0
2343,GAINWON4,11222.0
2352,PHILBILL,3000.0
2353,101CHER,0.0
2354,105CHER,0.0
2355,115CHER,0.0
2356,140CHER,0.0
2357,160CHER,0.0
2358,170CHER,0.0
2359,180CHER,0.0
2360,190CHER,0.0
2361,200WEST,0.0
2362,201RIVE,0.0
2363,201WEST,0.0
2364,304OXFO,0.0
2365,314OXFO,0.0
2366,368OXFO,0.0
2367,540PROU,0.0
2368,560PROU,0.0
2369,570PROU,0.0
2370,575PROU,0.0
2371,585PROU,0.0
2372,595PROU,0.0
2373,600PROU,0.0
2374,605PROU,0.0
2375,670HORI,0.0
2376,680WOND,0.0
2377,690WOND,0.0
2378,695PROU,0.0
2379,700WOND,0.0
2380,710WOND,0.0
2381,740PROU,0.0
2382,744PROU,0.0
2383,85WAL,0.0
2385,BEAVOAKC,7125.0
2387,BEAVSARN,20455.0
2388,BEAVWILR,7125.0
2389,BEAVWON1,7125.0
2390,CAPUOXFO,5875.0
2392,COMMMEDG,26217.0
2393,CRUMOXFO,2725.0
2394,CUDDARTI,0.0
2395,CUDDPAGE,0.0
2396,HYDEFITZ,21562.0
2397,HYDEGAI1,21562.0
2398,HYDEGAI2,21562.0
2399,HYDEIVA2,21562.0
2400,HYDEOXF3,21562.0
2401,HYDEPRIP,21562.0
2402,HYDEROY1,21562.0
2403,HYDEROY2,21562.0
2404,HYDESCA1,21562.0
2405,HYDESCA2,21562.0
2406,MASOMALL,0.0
2407,OAKCMAP1,0.0
2408,OAKCMAP2,0.0
2409,OAKCOAKC,0.0
2410,OXFOVMPW,26603.0
2411,PAGECUDD,1750.0
2412,SOVEADM1,1000.0
2413,SOVEADM3,1000.0
2414,SOVESOVE,0.0
2415,BEAVCAP1,7125.0
2416,BEAVCAP2,7125.0
2417,BEAVHOR2,7125.0
2418,BEAVPROU,7125.0
2419,SEAGHYP1,0.0
2421,STANFAN1,0.0
2423,VICTZON7,1722.0
2426,COMMWCO2,26217.0
2428,WELLCRE2,33095.0
2433,SOWEMCCA,2500.0
2434,SUNNGOUG,10791.0
2435,THISSWEN,1500.0
2436,WESTMAL4,0.0
2437,WESTMAL5,0.0
2438,WESTMAL6,0.0
2447,HIGBREMB,31920.0
2449,PONDSCE2,9700.0
2452,SHELODEL,0.0
2453,COMMHIG1,26217.0
2458,VALEDER1,16938.0
2461,COMMBEA1,26217.0
2462,COMMBEA2,26217.0
2463,COMMBEA3,0.0
2464,COMMFOE1,26217.0
2465,COMMFOE2,26217.0
2466,COMMTOP1,26217.0
2467,COMMTOP2,26217.0
2468,DARNMEAD,1000.0
2469,FANSGLE3,9167.0
2470,FANSMCL3,9167.0
2472,GLENGLE2,3375.0
2473,GLENGLV2,3375.0
2474,GLENMCG1,3375.0
2475,GLENRID2,3375.0
2476,LIGHEMER,0.0
2477,LIGHREAR,0.0
2478,LIGHWHSA,0.0
2482,MEADDORM,2375.0
2483,MEADEVAN,2375.0
2484,MEADGOOD,2375.0
2485,MEADREA3,2375.0
2486,REARCHE1,750.0
2488,ROXBCAS2,7750.0
2490,SISEGVA2,2000.0
2492,SISEWIG2,2000.0
2493,HYDESAR1,21562.0
2494,HYDESAR2,21562.0
2499,VICTWEST,1722.0
2504,2454MAIN,14000.0
2505,517FANSH,0.0
2506,CAMPMARI,3500.0
2507,CAMPSUNR,3500.0
2508,COLTBROA,0.0
2510,FANSALD1,9167.0
2511,FANSALD2,9167.0
2512,FANSDERW,9167.0
2513,FANSFOXW,9167.0
2514,FANSPIN2,9167.0
2515,FANSPINN,9167.0
2516,FANSWON1,9167.0
2517,FANSWON2,9167.0
2518,MAINCAMP,14000.0
2522,WHARCAMP,24600.0
2523,WHARSAVO,24600.0
2525,WONDBRA2,34184.0
2528,WONDWHAR,34184.0
2531,COMMCAD1,26217.0
2532,COMMCAD2,26217.0
2533,COMMCHE1,26217.0
2534,COMMCHE2,26217.0
2535,COMMGRA2,26217.0
2536,COMMGRAN,26217.0
2537,COMMHAL2,26217.0
2538,COMMREYN,26217.0
2539,COMMSTE1,26217.0
2542,KAINKIRK,4167.0
2543,KAINOXFN,4167.0
2545,KAINRIVE,4167.0
2546,KAINSUMM,4167.0
2547,RIVESHOR,500.0
2549,DOONMUS3,3500.0
2575,BEAVOAK2,7125.0
2586,HYPAWALM,21562.0
2589,NOTRBELM,5500.0
2590,NOTRNORT,5500.0
2591,NOTRSDAL,5500.0
2592,NOTRVIS2,5500.0
2593,WHARLEGE,24600.0
2594,WHARSOUT,24600.0
2595,WHARWON2,24600.0
2596,WONDPOWR,34184.0
2597,BRADMEDI,14631.0
2598,JALNARC5,4430.0
2600,THIROFO2,5250.0
2601,BRIAMEL3,3750.0
2602,405SUGA,0.0
2603,425SUGA,0.0
2604,565PROUD,0.0
2605,BASECOTS,11567.0
2610,WONDWHA2,34184.0
2611,CHEEGLOB,0.0
2612,COMMGLOB,0.0
2613,COMMMABR,0.0
2614,FANSDAL2,9167.0
2615,FANSDALM,9167.0
2616,PARKMEHE,0.0
2619,COLTSOU2,12630.0
2620,CRANBAR2,4000.0
2621,CRANBAR3,4000.0
2622,CRANBIRC,4000.0
2623,CRANROBE,4000.0
2624,CRANSCHR,4000.0
2625,CRANVIS2,4000.0
2629,SOUTPOME,22118.0
2631,TILLSOU2,0.0
2632,TILLSOUT,0.0
2633,VISCDUN2,6711.0
2635,ADMITRA2,3000.0
2636,CLARBAY2,17725.0
2637,CLARBAY1,17725.0
2638,CLARGOR2,17725.0
2639,CLARPEN1,17725.0
2640,CLARPEN2,17725.0
2641,FERNHAM1,7500.0
2642,FERNHAM2,7500.0
2643,FERNHOM1,7500.0
2645,FERNVIN1,7500.0
2646,GOREBRA2,7438.0
2647,GOREFIR2,7438.0
2648,GOREVAL2,7438.0
2650,HALEHAM2,7500.0
2651,HALEMAG2,7500.0
2652,HAMIBRA2,16174.0
2653,HAMICLA1,17725.0
2654,HAMICRI1,16174.0
2655,HAMICRI2,16174.0
2656,HAMIFAI1,16174.0
2657,HAMIGOR1,16174.0
2658,HAMIOAKL,16174.0
2659,HAMIRIV2,16174.0
2660,HAMIVALL,16174.0
2661,HAMIWAT2,16174.0
2662,HAMIYMCA,16174.0
2663,HYDEHAZE,21562.0
2664,HYDERIV1,21562.0
2665,MANITWE2,1000.0
2666,MARCEXMO,5500.0
2667,MARCJULI,5500.0
2668,MARCNOE2,5500.0
2670,MARCTRA2,5500.0
2671,MARCWOOD,5500.0
2672,MONTELD2,0.0
2673,MONTTWE2,0.0
2674,TWEEBER2,3000.0
2675,TWEEFAI2,3000.0
2676,TWEEMAN2,3000.0
2677,WEXFADM2,1000.0
2683,HORTSPRI,21958.0
2684,GRANRIDO,4750.0
2685,HYDENRN1,21562.0
2686,HYDENRN2,21562.0
2687,HYDENRSL,21562.0
2688,SPRIFORH,18100.0
2689,WELLHARL,33095.0
2690,ADELDUFR,24143.0
2691,SUNRHOWA,1000.0
2692,565PROU,0.0
2693,ADELBLAC,24143.0
2694,COSTCO,0.0
2695,FARMBOY1,0.0
2696,SOBEYS,0.0
2697,SUNNADE2,10791.0
2699,SUNNBLAC,10791.0
2700,SUNNYMCA,10791.0
2701,BEAVWHET,7125.0
2702,WESTTHO2,10000.0
2703,SUNRCOLT,12630.0
2704,FANSHIG2,9167.0
2705,GENGRE2,3750.0
2706,GRENADE2,3750.0
2707,GRENLAI2,3750.0
2708,GRENMID1,3750.0
2709,GRENTRO1,3750.0
2710,HIGH1550,0.0
2711,HIGHKIL2,31920.0
2712,HIGHTOW1,31920.0
2713,PHILBIL2,3000.0
2714,PHILBIL3,3000.0
2715,PHILDON2,3000.0
